"contrast","group","sender","receiver","ligand","receptor","lr_interaction","id","scaled_lfc_ligand","scaled_p_val_ligand_adapted","scaled_lfc_receptor","scaled_p_val_receptor_adapted","max_scaled_activity","scaled_pb_ligand","scaled_pb_receptor","fraction_expressing_ligand_receptor","prioritization_score","top_group"
"platelet.free-PLA","platelet.free","B.cells","NK.cells","SERPINA1","LRP1","SERPINA1_LRP1","SERPINA1_LRP1_B.cells_NK.cells",0.0199138858988159,0.0129171151776103,0.146420187793427,0.271713615023474,0.348235298995371,0.227778103552454,0.665326324070967,0.175,0.273637021427576,"PLA"
"platelet.free-PLA","platelet.free","CD4.T.cells","B.cells","THBS1","ITGA4","THBS1_ITGA4","THBS1_ITGA4_CD4.T.cells_B.cells",0.00834230355220667,0.0118406889128095,0.752347417840376,0.688967136150235,0.214837159844764,0.0136686054910216,0.681945474902057,0,0.273533335577609,"PLA"
"platelet.free-PLA","platelet.free","B.cells","NK.cells","THBS1","CD36","THBS1_CD36","THBS1_CD36_B.cells_NK.cells",0.0177610333692142,0.0435952637244349,0.096830985915493,0.192488262910798,0.729213506004514,0.072118640770305,0.660830958121786,0,0.272916812976096,"PLA"
"platelet.free-PLA","platelet.free","Monocytes","CD4.T.cells","PF4V1","CXCR3","PF4V1_CXCR3","PF4V1_CXCR3_Monocytes_CD4.T.cells",0.031216361679225,0.0188374596340151,0.140258215962441,0.0933098591549296,0.522168833589485,0.0713587493023365,0.825906905360165,0.075,0.272707572744549,"PLA"
"platelet.free-PLA","platelet.free","Monocytes","B.cells","S100A8","TLR4","S100A8_TLR4","S100A8_TLR4_Monocytes_B.cells",0.111410118406889,0.081270182992465,0.028169014084507,0.0234741784037559,0.431810468626593,0.876910994281721,0.204175438055628,0,0.272509774651292,"PLA"
"platelet.free-PLA","platelet.free","NK.cells","B.cells","ANXA1","FPR2","ANXA1_FPR2","ANXA1_FPR2_NK.cells_B.cells",0.194025834230355,0.128632938643703,0.0140845070422535,0.0434272300469484,0.412972741697274,0.913635341765279,0.117638657828003,0,0.272388666045364,"PLA"
"platelet.free-PLA","platelet.free","B.cells","NK.cells","ANXA1","FPR1","ANXA1_FPR1","ANXA1_FPR1_B.cells_NK.cells",0.0252960172228202,0.00161463939720129,0.184272300469484,0.326291079812207,0.519257044597157,0.001,0.694223750407033,0.15,0.272202968909174,"PLA"
"platelet.free-PLA","platelet.free","CD8.T.cells","B.cells","ANXA1","FPR2","ANXA1_FPR2","ANXA1_FPR2_CD8.T.cells_B.cells",0.254574811625404,0.102260495156082,0.0140845070422535,0.0434272300469484,0.412972741697274,0.893262459340256,0.117638657828003,0,0.271841230133479,"PLA"
"platelet.free-PLA","platelet.free","NK.cells","Monocytes","THBS1","ITGB1","THBS1_ITGB1","THBS1_ITGB1_NK.cells_Monocytes",0.0923035522066738,0.138858988159311,0.376173708920188,0.357981220657277,0.382603905832764,0.537506098590897,0.001,0.225,0.271461456565898,"PLA"
"platelet.free-PLA","platelet.free","CD4.T.cells","NK.cells","THBS1","LRP1","THBS1_LRP1","THBS1_LRP1_CD4.T.cells_NK.cells",0.00834230355220667,0.0118406889128095,0.146420187793427,0.271713615023474,0.729213506004514,0.0136686054910216,0.665326324070967,0,0.271227805534577,"PLA"
"platelet.free-PLA","platelet.free","NK.cells","B.cells","VCAN","TLR2","VCAN_TLR2","VCAN_TLR2_NK.cells_B.cells",0.121097954790097,0.248923573735199,0.0246478873239437,0.0158450704225352,0.565965597287381,0.677816388846896,0.177780817659503,0,0.271136674488278,"PLA"
"platelet.free-PLA","platelet.free","NK.cells","B.cells","FCN1","LRP1","FCN1_LRP1","FCN1_LRP1_NK.cells_B.cells",0.357104413347686,0.456404736275565,0.00293427230046948,0.00352112676056338,0.370105960252232,0.741023023074465,0.102745389943551,0,0.270642774602065,"PLA"
"platelet.free-PLA","platelet.free","CD4.T.cells","B.cells","ANXA1","FPR1","ANXA1_FPR1","ANXA1_FPR1_CD4.T.cells_B.cells",0.27475780409042,0.163616792249731,0.00880281690140845,0.00528169014084507,0.412972741697274,0.830844821901517,0.152318840074002,0,0.270394325893999,"PLA"
"platelet.free-PLA","platelet.free","B.cells","CD8.T.cells","THBS1","CD47","THBS1_CD47","THBS1_CD47_B.cells_CD8.T.cells",0.0177610333692142,0.0435952637244349,0.384096244131455,0.262323943661972,0.304674000834146,0.072118640770305,0.891614882154789,0,0.270382627700463,"PLA"
"platelet.free-PLA","platelet.free","CD4.T.cells","NK.cells","S100A12","CD36","S100A12_CD36","S100A12_CD36_CD4.T.cells_NK.cells",0.00753498385360603,0.0177610333692142,0.096830985915493,0.192488262910798,0.478713500094705,0.0236401703563907,0.660830958121786,0.3,0.270082043599573,"PLA"
"platelet.free-PLA","platelet.free","CD8.T.cells","NK.cells","S100A12","CD36","S100A12_CD36","S100A12_CD36_CD8.T.cells_NK.cells",0.0468245425188375,0.0575888051668461,0.096830985915493,0.192488262910798,0.478713500094705,0.001,0.660830958121786,0.275,0.268735126078746,"PLA"
"platelet.free-PLA","platelet.free","CD8.T.cells","NK.cells","FCN1","LRP1","FCN1_LRP1","FCN1_LRP1_CD8.T.cells_NK.cells",0.0766953713670614,0.122174381054898,0.146420187793427,0.271713615023474,0.487230229395366,0.001,0.665326324070967,0.15,0.268676388514294,"PLA"
"platelet.free-PLA","platelet.free","CD4.T.cells","B.cells","ANXA1","FPR2","ANXA1_FPR2","ANXA1_FPR2_CD4.T.cells_B.cells",0.27475780409042,0.163616792249731,0.0140845070422535,0.0434272300469484,0.412972741697274,0.830844821901517,0.117638657828003,0,0.268233231356912,"PLA"
"platelet.free-PLA","platelet.free","Monocytes","B.cells","ANXA1","FPR1","ANXA1_FPR1","ANXA1_FPR1_Monocytes_B.cells",0.20048439181916,0.0715823466092573,0.00880281690140845,0.00528169014084507,0.412972741697274,0.900858779498146,0.152318840074002,0,0.26820433066746,"PLA"
"platelet.free-PLA","platelet.free","CD8.T.cells","Monocytes","S100A9","ALCAM","S100A9_ALCAM","S100A9_ALCAM_CD8.T.cells_Monocytes",0.0645855758880517,0.107642626480086,0.156983568075117,0.180164319248826,0.479143941011625,0.001,0.420741556309337,0.45,0.267595590361167,"PLA"
"platelet.free-PLA","platelet.free","Monocytes","CD8.T.cells","PF4V1","CXCR3","PF4V1_CXCR3","PF4V1_CXCR3_Monocytes_CD8.T.cells",0.031216361679225,0.0188374596340151,0.143779342723005,0.0751173708920188,0.403978624015025,0.0713587493023365,0.918834755340605,0.075,0.26727456602035,"PLA"
"platelet.free-PLA","platelet.free","Monocytes","B.cells","ANXA1","FPR2","ANXA1_FPR2","ANXA1_FPR2_Monocytes_B.cells",0.20048439181916,0.0715823466092573,0.0140845070422535,0.0434272300469484,0.412972741697274,0.900858779498146,0.117638657828003,0,0.266043236130372,"PLA"
"platelet.free-PLA","platelet.free","Monocytes","B.cells","S100A9","CD36","S100A9_CD36","S100A9_CD36_Monocytes_B.cells",0.11194833153929,0.0710441334768568,0.00997652582159624,0.00645539906103286,0.486098303433657,0.881460663796064,0.127022153319872,0,0.265715552583163,"PLA"
"platelet.free-PLA","platelet.free","B.cells","CD4.T.cells","THBS1","ITGA4","THBS1_ITGA4","THBS1_ITGA4_B.cells_CD4.T.cells",0.0177610333692142,0.0435952637244349,0.494718309859155,0.48650234741784,0.587310487732619,0.072118640770305,0.408108890546655,0,0.26480441603915,"PLA"
"platelet.free-PLA","platelet.free","NK.cells","B.cells","S100A8","TLR4","S100A8_TLR4","S100A8_TLR4_NK.cells_B.cells",0.147739504843918,0.353067814854682,0.028169014084507,0.0234741784037559,0.431810468626593,0.672328837521343,0.204175438055628,0,0.264090000049499,"PLA"
"platelet.free-PLA","platelet.free","B.cells","Monocytes","ANXA1","DYSF","ANXA1_DYSF","ANXA1_DYSF_B.cells_Monocytes",0.0252960172228202,0.00161463939720129,0.129107981220657,0.062793427230047,0.510665790998737,0.001,0.812370048680342,0.15,0.263906978702407,"PLA"
"platelet.free-PLA","platelet.free","CD4.T.cells","NK.cells","FCN1","LRP1","FCN1_LRP1","FCN1_LRP1_CD4.T.cells_NK.cells",0.0228740581270183,0.0193756727664155,0.146420187793427,0.271713615023474,0.487230229395366,0.0496716068623348,0.665326324070967,0.15,0.263736654530639,"PLA"
"platelet.free-PLA","platelet.free","NK.cells","CD4.T.cells","ANXA1","FPR1","ANXA1_FPR1","ANXA1_FPR1_NK.cells_CD4.T.cells",0.194025834230355,0.128632938643703,0.0196596244131455,0.00997652582159624,0.453627558405102,0.913635341765279,0.0355972373093441,0,0.263167933172354,"PLA"
"platelet.free-PLA","platelet.free","B.cells","B.cells","S100A8","ITGB2","S100A8_ITGB2","S100A8_ITGB2_B.cells_B.cells",0.00134553283100108,0.0102260495156082,0.0534037558685446,0.0293427230046948,0.431810468626593,0.148475621612214,0.001,0.95,0.263074186808122,"PLA"
"platelet.free-PLA","platelet.free","CD8.T.cells","CD4.T.cells","ANXA1","FPR1","ANXA1_FPR1","ANXA1_FPR1_CD8.T.cells_CD4.T.cells",0.254574811625404,0.102260495156082,0.0196596244131455,0.00997652582159624,0.453627558405102,0.893262459340256,0.0355972373093441,0,0.262620497260469,"PLA"
"platelet.free-PLA","platelet.free","B.cells","NK.cells","FURIN","LRP1","FURIN_LRP1","FURIN_LRP1_B.cells_NK.cells",0.115177610333692,0.265877287405813,0.146420187793427,0.271713615023474,0.137654818751893,0.198041467943598,0.665326324070967,0.175,0.262602826840777,"PLA"
"platelet.free-PLA","platelet.free","B.cells","B.cells","S100A8","CD68","S100A8_CD68","S100A8_CD68_B.cells_B.cells",0.00134553283100108,0.0102260495156082,0.0440140845070423,0.04518779342723,0.431810468626593,0.148475621612214,0.418377240147665,0.525,0.262341676754485,"PLA"
"platelet.free-PLA","platelet.free","B.cells","NK.cells","ANXA1","FPR2","ANXA1_FPR2","ANXA1_FPR2_B.cells_NK.cells",0.0252960172228202,0.00161463939720129,0.219483568075117,0.347711267605634,0.519257044597157,0.001,0.65208795687677,0.1,0.261566291270719,"PLA"
"platelet.free-PLA","platelet.free","NK.cells","B.cells","S100A9","CD36","S100A9_CD36","S100A9_CD36_NK.cells_B.cells",0.154736275565124,0.36275565123789,0.00997652582159624,0.00645539906103286,0.486098303433657,0.68920534669395,0.127022153319872,0,0.261547954881717,"PLA"
"platelet.free-PLA","platelet.free","NK.cells","B.cells","ANXA1","DYSF","ANXA1_DYSF","ANXA1_DYSF_NK.cells_B.cells",0.194025834230355,0.128632938643703,0.00616197183098592,0.0223004694835681,0.412972741697274,0.913635341765279,0.0661502435401791,0,0.261386489016173,"PLA"
"platelet.free-PLA","platelet.free","CD4.T.cells","Monocytes","THBS1","ITGA4","THBS1_ITGA4","THBS1_ITGA4_CD4.T.cells_Monocytes",0.00834230355220667,0.0118406889128095,0.77406103286385,0.883802816901408,0.382603905832764,0.0136686054910216,0.33191968111094,0,0.26120260225831,"PLA"
"platelet.free-PLA","platelet.free","CD8.T.cells","B.cells","ANXA1","DYSF","ANXA1_DYSF","ANXA1_DYSF_CD8.T.cells_B.cells",0.254574811625404,0.102260495156082,0.00616197183098592,0.0223004694835681,0.412972741697274,0.893262459340256,0.0661502435401791,0,0.260839053104288,"PLA"
"platelet.free-PLA","platelet.free","CD4.T.cells","Monocytes","S100A9","ALCAM","S100A9_ALCAM","S100A9_ALCAM_CD4.T.cells_Monocytes",0.00995694294940797,0.0360602798708288,0.156983568075117,0.180164319248826,0.479143941011625,0.0188504422190979,0.420741556309337,0.45,0.260053082435358,"PLA"
"platelet.free-PLA","platelet.free","CD4.T.cells","NK.cells","THBS1","CD36","THBS1_CD36","THBS1_CD36_CD4.T.cells_NK.cells",0.00834230355220667,0.0118406889128095,0.096830985915493,0.192488262910798,0.729213506004514,0.0136686054910216,0.660830958121786,0,0.259744031710496,"PLA"
"platelet.free-PLA","platelet.free","CD4.T.cells","CD4.T.cells","ANXA1","FPR1","ANXA1_FPR1","ANXA1_FPR1_CD4.T.cells_CD4.T.cells",0.27475780409042,0.163616792249731,0.0196596244131455,0.00997652582159624,0.453627558405102,0.830844821901517,0.0355972373093441,0,0.259012498483901,"PLA"
"platelet.free-PLA","platelet.free","B.cells","CD4.T.cells","THBS1","ITGB1","THBS1_ITGB1","THBS1_ITGB1_B.cells_CD4.T.cells",0.0177610333692142,0.0435952637244349,0.187206572769953,0.120892018779343,0.587310487732619,0.072118640770305,0.709211445880826,0,0.258894669784204,"PLA"
"platelet.free-PLA","platelet.free","B.cells","Monocytes","THBS1","CD36","THBS1_CD36","THBS1_CD36_B.cells_Monocytes",0.0177610333692142,0.0435952637244349,0.187793427230047,0.102112676056338,0.382603905832764,0.072118640770305,0.91761936913297,0,0.257995519321009,"PLA"
"platelet.free-PLA","platelet.free","CD4.T.cells","B.cells","S100A9","ITGB2","S100A9_ITGB2","S100A9_ITGB2_CD4.T.cells_B.cells",0.00995694294940797,0.0360602798708288,0.0534037558685446,0.0293427230046948,0.486098303433657,0.0188504422190979,0.001,0.975,0.257555099416582,"PLA"
"platelet.free-PLA","platelet.free","CD4.T.cells","B.cells","ANXA1","DYSF","ANXA1_DYSF","ANXA1_DYSF_CD4.T.cells_B.cells",0.27475780409042,0.163616792249731,0.00616197183098592,0.0223004694835681,0.412972741697274,0.830844821901517,0.0661502435401791,0,0.25723105432772,"PLA"
"platelet.free-PLA","platelet.free","CD4.T.cells","CD8.T.cells","THBS1","CD47","THBS1_CD47","THBS1_CD47_CD4.T.cells_CD8.T.cells",0.00834230355220667,0.0118406889128095,0.384096244131455,0.262323943661972,0.304674000834146,0.0136686054910216,0.891614882154789,0,0.257209846434863,"PLA"
"platelet.free-PLA","platelet.free","CD4.T.cells","B.cells","S100A9","CD68","S100A9_CD68","S100A9_CD68_CD4.T.cells_B.cells",0.00995694294940797,0.0360602798708288,0.0440140845070423,0.04518779342723,0.486098303433657,0.0188504422190979,0.418377240147665,0.55,0.256822589362946,"PLA"
"platelet.free-PLA","platelet.free","Monocytes","CD4.T.cells","ANXA1","FPR1","ANXA1_FPR1","ANXA1_FPR1_Monocytes_CD4.T.cells",0.20048439181916,0.0715823466092573,0.0196596244131455,0.00997652582159624,0.453627558405102,0.900858779498146,0.0355972373093441,0,0.256822503257362,"PLA"
"platelet.free-PLA","platelet.free","CD8.T.cells","B.cells","S100A9","ITGB2","S100A9_ITGB2","S100A9_ITGB2_CD8.T.cells_B.cells",0.0645855758880517,0.107642626480086,0.0534037558685446,0.0293427230046948,0.486098303433657,0.001,0.001,0.925,0.256764274009058,"PLA"
"platelet.free-PLA","platelet.free","Monocytes","B.cells","S100A8","CD36","S100A8_CD36","S100A8_CD36_Monocytes_B.cells",0.111410118406889,0.081270182992465,0.00997652582159624,0.00645539906103286,0.431810468626593,0.876910994281721,0.127022153319872,0,0.25671662156153,"PLA"
"platelet.free-PLA","platelet.free","B.cells","Monocytes","PF4","LDLR","PF4_LDLR","PF4_LDLR_B.cells_Monocytes",0.00134553283100108,0.0134553283100108,0.248239436619718,0.251173708920188,0.5031085901514,0.0809365390593831,0.620352170621046,0.075,0.256084050528715,"PLA"
"platelet.free-PLA","platelet.free","CD8.T.cells","B.cells","S100A9","CD68","S100A9_CD68","S100A9_CD68_CD8.T.cells_B.cells",0.0645855758880517,0.107642626480086,0.0440140845070423,0.04518779342723,0.486098303433657,0.001,0.418377240147665,0.5,0.256031763955421,"PLA"
"platelet.free-PLA","platelet.free","Monocytes","B.cells","ANXA1","DYSF","ANXA1_DYSF","ANXA1_DYSF_Monocytes_B.cells",0.20048439181916,0.0715823466092573,0.00616197183098592,0.0223004694835681,0.412972741697274,0.900858779498146,0.0661502435401791,0,0.255041059101181,"PLA"
"platelet.free-PLA","platelet.free","B.cells","CD4.T.cells","PF4V1","CXCR3","PF4V1_CXCR3","PF4V1_CXCR3_B.cells_CD4.T.cells",0.00269106566200215,0.0382131324004306,0.140258215962441,0.0933098591549296,0.522168833589485,0.0374678514322004,0.825906905360165,0,0.253796621161959,"PLA"
"platelet.free-PLA","platelet.free","Monocytes","B.cells","TGFB1","ENG","TGFB1_ENG","TGFB1_ENG_Monocytes_B.cells",0.310010764262648,0.272874058127018,0.079518779342723,0.253521126760563,0.503412204071633,0.431936571588046,0.0942362294750581,0.025,0.252091228230202,"PLA"
"platelet.free-PLA","platelet.free","CD4.T.cells","CD4.T.cells","THBS1","ITGA4","THBS1_ITGA4","THBS1_ITGA4_CD4.T.cells_CD4.T.cells",0.00834230355220667,0.0118406889128095,0.494718309859155,0.48650234741784,0.587310487732619,0.0136686054910216,0.408108890546655,0,0.25163163477355,"PLA"
"platelet.free-PLA","platelet.free","CD4.T.cells","B.cells","APP","LRP1","APP_LRP1","APP_LRP1_CD4.T.cells_B.cells",0.216361679224973,0.296555435952637,0.00293427230046948,0.00352112676056338,0.476543641982045,0.66381168498865,0.102745389943551,0,0.250464495672261,"PLA"
"platelet.free-PLA","platelet.free","CD8.T.cells","B.cells","S100A8","ITGB2","S100A8_ITGB2","S100A8_ITGB2_CD8.T.cells_B.cells",0.0570505920344456,0.0974165769644779,0.0534037558685446,0.0293427230046948,0.431810468626593,0.001,0.001,0.95,0.250402882093779,"PLA"
"platelet.free-PLA","platelet.free","CD4.T.cells","CD4.T.cells","PF4V1","CXCR3","PF4V1_CXCR3","PF4V1_CXCR3_CD4.T.cells_CD4.T.cells",0.0118406889128095,0.00430570505920344,0.140258215962441,0.0933098591549296,0.522168833589485,0.001,0.825906905360165,0.025,0.249822162249057,"PLA"
"platelet.free-PLA","platelet.free","CD8.T.cells","B.cells","S100A8","CD68","S100A8_CD68","S100A8_CD68_CD8.T.cells_B.cells",0.0570505920344456,0.0974165769644779,0.0440140845070423,0.04518779342723,0.431810468626593,0.001,0.418377240147665,0.525,0.249670372040143,"PLA"
"platelet.free-PLA","platelet.free","B.cells","CD8.T.cells","PF4V1","CXCR3","PF4V1_CXCR3","PF4V1_CXCR3_B.cells_CD8.T.cells",0.00269106566200215,0.0382131324004306,0.143779342723005,0.0751173708920188,0.403978624015025,0.0374678514322004,0.918834755340605,0,0.24836361443776,"PLA"
"platelet.free-PLA","platelet.free","NK.cells","B.cells","S100A8","CD36","S100A8_CD36","S100A8_CD36_NK.cells_B.cells",0.147739504843918,0.353067814854682,0.00997652582159624,0.00645539906103286,0.431810468626593,0.672328837521343,0.127022153319872,0,0.248296846959737,"PLA"
"platelet.free-PLA","platelet.free","CD8.T.cells","Monocytes","PF4","LDLR","PF4_LDLR","PF4_LDLR_CD8.T.cells_Monocytes",0.0419806243272336,0.0290635091496232,0.248239436619718,0.251173708920188,0.5031085901514,0.001,0.620352170621046,0.075,0.247448233380138,"PLA"
"platelet.free-PLA","platelet.free","CD4.T.cells","Monocytes","PF4","LDLR","PF4_LDLR","PF4_LDLR_CD4.T.cells_Monocytes",0.00995694294940797,0.00807319698600646,0.248239436619718,0.251173708920188,0.5031085901514,0.0476921900233381,0.620352170621046,0.05,0.246645765588907,"PLA"
"platelet.free-PLA","platelet.free","B.cells","B.cells","APP","LRP1","APP_LRP1","APP_LRP1_B.cells_B.cells",0.119483315392896,0.158772874058127,0.00293427230046948,0.00352112676056338,0.476543641982045,0.756339143875286,0.102745389943551,0,0.246330661676152,"PLA"
"platelet.free-PLA","platelet.free","CD4.T.cells","CD4.T.cells","THBS1","ITGB1","THBS1_ITGB1","THBS1_ITGB1_CD4.T.cells_CD4.T.cells",0.00834230355220667,0.0118406889128095,0.187206572769953,0.120892018779343,0.587310487732619,0.0136686054910216,0.709211445880826,0,0.245721888518604,"PLA"
"platelet.free-PLA","platelet.free","B.cells","CD8.T.cells","THBS1","ITGA4","THBS1_ITGA4","THBS1_ITGA4_B.cells_CD8.T.cells",0.0177610333692142,0.0435952637244349,0.323356807511737,0.144953051643192,0.304674000834146,0.072118640770305,0.831429970629016,0,0.245509281726293,"PLA"
"platelet.free-PLA","platelet.free","CD4.T.cells","Monocytes","THBS1","CD36","THBS1_CD36","THBS1_CD36_CD4.T.cells_Monocytes",0.00834230355220667,0.0118406889128095,0.187793427230047,0.102112676056338,0.382603905832764,0.0136686054910216,0.91761936913297,0,0.244822738055409,"PLA"
"platelet.free-PLA","platelet.free","CD4.T.cells","CD8.T.cells","PF4V1","CXCR3","PF4V1_CXCR3","PF4V1_CXCR3_CD4.T.cells_CD8.T.cells",0.0118406889128095,0.00430570505920344,0.143779342723005,0.0751173708920188,0.403978624015025,0.001,0.918834755340605,0.025,0.244389155524858,"PLA"
"platelet.free-PLA","platelet.free","CD4.T.cells","B.cells","S100A8","ITGB2","S100A8_ITGB2","S100A8_ITGB2_CD4.T.cells_B.cells",0.00645855758880517,0.0317545748116254,0.0534037558685446,0.0293427230046948,0.431810468626593,0.0146642507687496,0.001,0.95,0.242992420838696,"PLA"
"platelet.free-PLA","platelet.free","B.cells","CD4.T.cells","PF4","LDLR","PF4_LDLR","PF4_LDLR_B.cells_CD4.T.cells",0.00134553283100108,0.0134553283100108,0.145539906103286,0.174882629107981,0.775209168313283,0.0809365390593831,0.431516428070888,0,0.242545638936616,"PLA"
"platelet.free-PLA","platelet.free","CD4.T.cells","B.cells","S100A8","CD68","S100A8_CD68","S100A8_CD68_CD4.T.cells_B.cells",0.00645855758880517,0.0317545748116254,0.0440140845070423,0.04518779342723,0.431810468626593,0.0146642507687496,0.418377240147665,0.525,0.24225991078506,"PLA"
"platelet.free-PLA","platelet.free","Monocytes","CD4.T.cells","TGFB1","ITGB3","TGFB1_ITGB3","TGFB1_ITGB3_Monocytes_CD4.T.cells",0.310010764262648,0.272874058127018,0.00440140845070423,0.00410798122065728,0.693976655909052,0.431936571588046,0.00383357029454199,0,0.237573983970359,"PLA"
